Year,Month,Date,ISO,ISO_Name,Region,Demand_MWh,Total_Generation_MWh,Generation_Coal_MWh,Generation_Natural_Gas_MWh,Generation_Nuclear_MWh,Generation_Wind_MWh,Generation_Solar_MWh,Generation_Hydro_MWh,Generation_Biomass_MWh,Generation_Other_MWh,Mix_Coal_%,Mix_Natural_Gas_%,Mix_Nuclear_%,Mix_Wind_%,Mix_Solar_%,Mix_Hydro_%,Mix_Biomass_%,Mix_Other_%
2019,10,2019-10-01,MISO,Midcontinent ISO,Midwest,134276287.89,136151586.95,38557843.4,40635604.65,17882753.92,16791800.19,4838888.12,13039116.97,3021663.83,1383915.88,28.32,29.85,13.13,12.33,3.55,9.58,2.22,1.02
2019,10,2019-10-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,132086480.15,161667813.69,47445059.46,34642203.04,45327903.96,16168120.75,5455718.82,8856054.11,2324102.51,1448651.02,29.35,21.43,28.04,10.0,3.37,5.48,1.44,0.9
2019,10,2019-10-01,SPP,Southwest Power Pool,South-Central,99418314.95,104443844.82,28988330.97,27130524.66,13406098.92,20146219.39,8995227.09,2472634.24,2248645.82,1056163.74,27.75,25.98,12.84,19.29,8.61,2.37,2.15,1.01
2019,10,2019-10-01,WECC,Western Electricity Coordinating Council,Western,155463830.52,182732963.12,48211017.07,48453185.04,20220049.62,18185539.3,15362536.89,27397867.27,3448076.81,1454691.13,26.38,26.52,11.07,9.95,8.41,14.99,1.89,0.8
2019,10,2019-10-01,NY_ISO,New York ISO,Northeast,28560902.31,29524700.19,8897690.34,7567991.4,3195027.17,3507961.98,1137196.98,4362193.25,612789.6,243849.47,30.14,25.63,10.82,11.88,3.85,14.77,2.08,0.83
2019,10,2019-10-01,ISO_NE,ISO New England,Northeast,26229341.09,31297464.62,7306518.37,8391433.86,8696199.91,3016190.96,1097395.55,1990425.57,566410.37,232890.04,23.35,26.81,27.79,9.64,3.51,6.36,1.81,0.74
2019,11,2019-11-01,CAISO,California ISO,Western,40854783.12,43719384.97,12613003.77,10282068.39,5556669.44,5039026.67,3766737.34,5274464.0,785505.58,401909.78,28.85,23.52,12.71,11.53,8.62,12.06,1.8,0.92
2019,11,2019-11-01,ERCOT,ERCOT (Texas),South,57087481.67,57780821.96,18054407.17,16514590.7,6831317.34,10850433.32,2241560.51,1408219.64,1288534.46,591758.81,31.25,28.58,11.82,18.78,3.88,2.44,2.23,1.02
2019,11,2019-11-01,MISO,Midcontinent ISO,Midwest,144994524.92,132261296.73,39594212.53,45209397.19,15457771.43,13623414.91,5537959.3,8828633.16,2694200.37,1315707.83,29.94,34.18,11.69,10.3,4.19,6.68,2.04,0.99
2019,11,2019-11-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,140320464.91,170779537.29,41912424.78,41000082.44,55132830.12,14044289.97,5587895.74,8655286.19,2938384.42,1508343.63,24.54,24.01,32.28,8.22,3.27,5.07,1.72,0.88
2019,11,2019-11-01,SPP,Southwest Power Pool,South-Central,98026595.68,106460789.84,33594159.38,26157113.77,11598513.57,20971839.5,9030749.17,2074486.66,2159914.97,874012.82,31.56,24.57,10.89,19.7,8.48,1.95,2.03,0.82
2019,11,2019-11-01,WECC,Western Electricity Coordinating Council,Western,147465740.98,158715693.41,41920287.3,41569348.12,15618995.93,18141631.12,13703967.58,23333764.95,2930615.4,1497083.01,26.41,26.19,9.84,11.43,8.63,14.7,1.85,0.94
2019,11,2019-11-01,NY_ISO,New York ISO,Northeast,25860291.41,26504092.71,7453131.73,7635214.01,2968778.2,2755321.26,1135311.86,3768883.08,529733.28,257719.3,28.12,28.81,11.2,10.4,4.28,14.22,2.0,0.97
2019,11,2019-11-01,ISO_NE,ISO New England,Northeast,24127093.05,28901567.38,7410647.57,7083719.41,8019343.42,2797044.01,917781.79,1923317.33,490210.84,259503.0,25.64,24.51,27.75,9.68,3.18,6.65,1.7,0.9
2019,12,2019-12-01,CAISO,California ISO,Western,51000077.75,53933493.01,14421258.71,14691226.68,5706314.91,5943170.31,4964917.36,6781155.32,909598.87,515850.86,26.74,27.24,10.58,11.02,9.21,12.57,1.69,0.96
2019,12,2019-12-01,ERCOT,ERCOT (Texas),South,62629923.35,60659074.73,17393321.18,16244493.84,7035526.13,14135818.01,2850809.48,1282453.75,1091462.29,625190.06,28.67,26.78,11.6,23.3,4.7,2.11,1.8,1.03
2019,12,2019-12-01,MISO,Midcontinent ISO,Midwest,143849797.19,135733708.35,47510712.04,37048007.9,15393404.08,17619775.23,5617085.39,8358607.64,2913607.42,1272508.66,35.0,27.29,11.34,12.98,4.14,6.16,2.15,0.94
2019,12,2019-12-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,158964535.7,183997305.19,44237194.32,41229936.12,53614979.1,16936748.54,6891316.82,16072822.51,3616934.07,1397373.71,24.04,22.41,29.14,9.2,3.75,8.74,1.97,0.76
2019,12,2019-12-01,SPP,Southwest Power Pool,South-Central,102214690.92,107915054.15,35589462.65,26372211.22,11852618.93,18500469.31,10830462.74,2060642.6,1825621.84,883564.86,32.98,24.44,10.98,17.14,10.04,1.91,1.69,0.82
2019,12,2019-12-01,WECC,Western Electricity Coordinating Council,Western,169846997.74,186871294.52,56561139.87,52160612.92,17634060.92,16273910.59,14247369.11,24534159.71,3868700.71,1591340.7,30.27,27.91,9.44,8.71,7.62,13.13,2.07,0.85
2019,12,2019-12-01,NY_ISO,New York ISO,Northeast,29075263.17,30191904.03,9379664.64,8548054.25,3025840.16,3027040.75,1329333.54,3954624.81,593365.07,333980.81,31.07,28.31,10.02,10.03,4.4,13.1,1.97,1.11
2019,12,2019-12-01,ISO_NE,ISO New England,Northeast,25998324.75,29800761.02,7631391.57,6408043.04,9310491.78,2761294.3,890258.71,2020518.7,524353.09,254409.83,25.61,21.5,31.24,9.27,2.99,6.78,1.76,0.85
2020,1,2020-01-01,CAISO,California ISO,Western,51335084.61,53693713.63,13798305.9,13072176.12,5445037.86,6337456.28,6440215.31,7271876.81,881661.69,446983.66,25.7,24.35,10.14,11.8,11.99,13.54,1.64,0.83
2020,1,2020-01-01,ERCOT,ERCOT (Texas),South,70278903.18,72841126.03,24353452.21,18018148.36,8761363.92,14603135.27,3296704.05,1563204.3,1510013.28,735104.65,33.43,24.74,12.03,20.05,4.53,2.15,2.07,1.01
2020,1,2020-01-01,MISO,Midcontinent ISO,Midwest,161767099.05,149341510.11,43612422.17,40324629.86,18417149.7,17912391.16,9198144.24,14638130.02,3430926.77,1807716.2,29.2,27.0,12.33,11.99,6.16,9.8,2.3,1.21
2020,1,2020-01-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,166213710.75,195431606.63,57260750.36,43559817.6,53489173.9,16969765.05,7434321.98,12004331.02,3036784.42,1676662.3,29.3,22.29,27.37,8.68,3.8,6.14,1.55,0.86
2020,1,2020-01-01,SPP,Southwest Power Pool,South-Central,144790370.84,174424235.64,50697689.2,46064984.23,15772385.17,37196922.6,16939514.73,3273743.45,3048498.59,1430497.66,29.07,26.41,9.04,21.33,9.71,1.88,1.75,0.82
2020,1,2020-01-01,WECC,Western Electricity Coordinating Council,Western,193475554.77,215892350.5,62288270.06,53633052.36,23535221.2,23258440.09,19910672.26,27350806.25,3976136.83,1939751.45,28.85,24.84,10.9,10.77,9.22,12.67,1.84,0.9
2020,1,2020-01-01,NY_ISO,New York ISO,Northeast,29857922.54,33030383.06,9447825.49,8925369.18,3209893.16,3608590.48,1333530.05,5656742.75,576101.73,272330.22,28.6,27.02,9.72,10.93,4.04,17.13,1.74,0.82
2020,1,2020-01-01,ISO_NE,ISO New England,Northeast,34241546.91,42757191.69,11154361.91,10938309.02,10752292.73,4356332.87,1523699.6,2940281.37,712735.3,379178.89,26.09,25.58,25.15,10.19,3.56,6.88,1.67,0.89
2020,2,2020-02-01,CAISO,California ISO,Western,43727616.69,45948059.74,11619569.96,11343479.44,5609972.11,5230323.53,4707401.91,6229476.35,778825.8,429010.64,25.29,24.69,12.21,11.38,10.25,13.56,1.7,0.93
2020,2,2020-02-01,ERCOT,ERCOT (Texas),South,59538999.58,64065815.24,19401660.94,17555475.45,6994447.76,14650953.27,2771015.5,883295.52,1293717.5,515249.3,30.28,27.4,10.92,22.87,4.33,1.38,2.02,0.8
2020,2,2020-02-01,MISO,Midcontinent ISO,Midwest,126755032.52,120332410.46,33387096.98,36656275.35,15468302.71,14581350.49,7187645.27,8844696.44,2875663.5,1331379.73,27.75,30.46,12.85,12.12,5.97,7.35,2.39,1.11
2020,2,2020-02-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,129215133.73,153578288.71,35850195.04,35861410.31,45956517.87,16616613.02,6365258.71,9472347.75,2238822.99,1217123.02,23.34,23.35,29.92,10.82,4.14,6.17,1.46,0.79
2020,2,2020-02-01,SPP,Southwest Power Pool,South-Central,91327303.51,102520081.41,26665642.2,26298196.08,11473633.09,21710748.18,11412705.11,2073432.15,2002160.97,883563.63,26.01,25.65,11.19,21.18,11.13,2.02,1.95,0.86
2020,2,2020-02-01,WECC,Western Electricity Coordinating Council,Western,129766786.12,132206214.55,34340951.02,35315887.89,13683224.15,13263344.36,13656679.78,18403103.64,2263259.36,1279764.34,25.98,26.71,10.35,10.03,10.33,13.92,1.71,0.97
2020,2,2020-02-01,NY_ISO,New York ISO,Northeast,22439454.48,24307746.45,6799753.33,7016111.08,2954616.22,2307071.0,1222152.36,3304469.62,500797.37,202775.47,27.97,28.86,12.16,9.49,5.03,13.59,2.06,0.83
2020,2,2020-02-01,ISO_NE,ISO New England,Northeast,24080119.4,29779276.01,7107107.09,6737639.08,9391455.31,2762522.72,1185718.89,1851570.23,536323.33,206939.35,23.87,22.63,31.54,9.28,3.98,6.22,1.8,0.69
2020,3,2020-03-01,CAISO,California ISO,Western,42839635.64,48108666.92,13497465.62,11901891.51,4682374.29,5597665.13,4661981.12,6402624.25,909236.91,455428.09,28.06,24.74,9.73,11.64,9.69,13.31,1.89,0.95
2020,3,2020-03-01,ERCOT,ERCOT (Texas),South,62734329.8,69394603.85,21656410.59,18539939.58,8322189.49,14483535.71,3126150.28,1352750.36,1198955.41,714672.42,31.21,26.72,11.99,20.87,4.5,1.95,1.73,1.03
2020,3,2020-03-01,MISO,Midcontinent ISO,Midwest,146196206.33,140669489.84,43531624.08,39114603.3,15240519.28,15063383.89,7578731.9,15311026.15,3227833.33,1601767.9,30.95,27.81,10.83,10.71,5.39,10.88,2.29,1.14
2020,3,2020-03-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,152445198.02,185365238.55,50040532.26,43169756.7,49987002.05,19065899.86,6837344.7,11515363.88,3188279.14,1561059.97,27.0,23.29,26.97,10.29,3.69,6.21,1.72,0.84
2020,3,2020-03-01,SPP,Southwest Power Pool,South-Central,105082069.07,113211019.06,28010207.84,33502808.35,12688389.7,22400279.52,11329947.86,2075390.14,2279229.19,924766.46,24.74,29.59,11.21,19.79,10.01,1.83,2.01,0.82
2020,3,2020-03-01,WECC,Western Electricity Coordinating Council,Western,171213725.65,201825202.78,53606498.89,56032305.08,21800667.29,23206255.59,19815684.49,21702736.38,3896723.93,1764331.14,26.56,27.76,10.8,11.5,9.82,10.75,1.93,0.87
2020,3,2020-03-01,NY_ISO,New York ISO,Northeast,29666756.08,31947574.73,8351432.85,9576946.97,4067502.71,3164365.9,1366009.13,4444641.29,655052.33,321623.55,26.14,29.98,12.73,9.9,4.28,13.91,2.05,1.01
2020,3,2020-03-01,ISO_NE,ISO New England,Northeast,27693131.51,34731744.64,8200034.2,8500051.74,10267515.36,3229508.92,1181023.18,2601180.12,509373.58,243057.55,23.61,24.47,29.56,9.3,3.4,7.49,1.47,0.7
2020,4,2020-04-01,CAISO,California ISO,Western,48911499.57,58358681.86,16353574.75,15893985.69,5249917.25,4990263.53,5361058.81,8989478.88,1058183.39,462219.57,28.02,27.23,9.0,8.55,9.19,15.4,1.81,0.79
2020,4,2020-04-01,ERCOT,ERCOT (Texas),South,58309117.09,59607068.87,15997931.78,16977148.8,6026189.68,15312569.71,2608299.37,1033770.32,1010497.55,640661.67,26.84,28.48,10.11,25.69,4.38,1.73,1.7,1.07
2020,4,2020-04-01,MISO,Midcontinent ISO,Midwest,138992757.65,133598643.82,36525795.15,38130419.09,17944669.59,15206222.9,7056184.42,14595915.42,2786554.77,1352882.49,27.34,28.54,13.43,11.38,5.28,10.93,2.09,1.01
2020,4,2020-04-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,155815804.06,207623874.6,53014131.83,51504463.36,57443715.78,18724659.46,8743040.03,13527782.4,2945428.75,1720652.99,25.53,24.81,27.67,9.02,4.21,6.52,1.42,0.83
2020,4,2020-04-01,SPP,Southwest Power Pool,South-Central,98361642.61,110281481.36,27175190.9,32247912.16,11526507.21,22759561.39,11899132.37,1817716.35,1942102.03,913358.95,24.64,29.24,10.45,20.64,10.79,1.65,1.76,0.83
2020,4,2020-04-01,WECC,Western Electricity Coordinating Council,Western,149769058.1,171047423.97,48895635.38,38665709.04,18651573.72,19662300.98,17405376.05,22877390.13,3379765.54,1509673.13,28.59,22.61,10.9,11.5,10.18,13.37,1.98,0.88
2020,4,2020-04-01,NY_ISO,New York ISO,Northeast,26127908.6,28063698.73,8271565.05,8070498.67,3378387.98,2814488.52,1200730.21,3526299.06,505461.9,296267.34,29.47,28.76,12.04,10.03,4.28,12.57,1.8,1.06
2020,4,2020-04-01,ISO_NE,ISO New England,Northeast,25898895.17,30984949.65,6839181.3,6849081.18,10336351.74,2648940.73,1185500.49,2399662.64,495814.03,230417.53,22.07,22.1,33.36,8.55,3.83,7.74,1.6,0.74
2020,5,2020-05-01,CAISO,California ISO,Western,49050212.53,57868562.61,15836289.94,16182167.82,6137132.05,6049173.14,5787112.91,6470318.34,848418.94,557949.48,27.37,27.96,10.61,10.45,10.0,11.18,1.47,0.96
2020,5,2020-05-01,ERCOT,ERCOT (Texas),South,59203489.38,61371594.29,20238486.91,15239708.57,7598975.66,12523620.75,2778045.82,1267781.94,1081164.33,643810.32,32.98,24.83,12.38,20.41,4.53,2.07,1.76,1.05
2020,5,2020-05-01,MISO,Midcontinent ISO,Midwest,152149227.53,150568263.4,43593355.08,44958310.83,16321061.13,19465696.52,7504857.2,13796730.67,3340570.6,1587681.37,28.95,29.86,10.84,12.93,4.98,9.16,2.22,1.05
2020,5,2020-05-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,143910377.65,177050588.97,39990606.81,46179485.69,55576320.87,14745109.69,6333265.96,10062076.48,2649486.48,1514236.99,22.59,26.08,31.39,8.33,3.58,5.68,1.5,0.86
2020,5,2020-05-01,SPP,Southwest Power Pool,South-Central,108681848.65,126085198.91,36834276.18,32898965.95,13674638.25,25855921.21,11526173.92,1874967.66,2342775.24,1077480.5,29.21,26.09,10.85,20.51,9.14,1.49,1.86,0.85
2020,5,2020-05-01,WECC,Western Electricity Coordinating Council,Western,163135549.1,184162542.55,48668075.37,49048266.22,19886262.47,19869912.91,17934460.05,23656304.22,3277920.76,1821340.55,26.43,26.63,10.8,10.79,9.74,12.85,1.78,0.99
2020,5,2020-05-01,NY_ISO,New York ISO,Northeast,25871898.03,28440867.48,7477205.98,7838432.71,3501757.81,3262591.31,1280266.52,4272082.93,579181.01,229349.22,26.29,27.56,12.31,11.47,4.5,15.02,2.04,0.81
2020,5,2020-05-01,ISO_NE,ISO New England,Northeast,27750156.89,35061190.8,7533490.79,9094793.12,9724016.14,3730127.59,1484565.72,2694811.05,541731.39,257655.01,21.49,25.94,27.73,10.64,4.23,7.69,1.55,0.73
2020,6,2020-06-01,CAISO,California ISO,Western,48891045.03,51546210.59,13497933.16,14031948.02,6231898.45,5008492.22,5580766.21,5708507.37,992320.47,494344.69,26.19,27.22,12.09,9.72,10.83,11.07,1.93,0.96
2020,6,2020-06-01,ERCOT,ERCOT (Texas),South,66866050.6,74601480.14,21154033.25,21222581.39,7579842.63,17335027.82,3843248.18,1360516.62,1363825.12,742405.13,28.36,28.45,10.16,23.24,5.15,1.82,1.83,1.0
2020,6,2020-06-01,MISO,Midcontinent ISO,Midwest,134356999.08,145330353.48,45288033.31,43760023.88,16891533.61,17251281.68,7332305.73,10850371.91,2428203.14,1528600.21,31.16,30.11,11.62,11.87,5.05,7.47,1.67,1.05
2020,6,2020-06-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,138866605.74,166716041.66,48626791.05,34866554.58,41973736.76,16745570.64,6907947.33,12969595.53,3046546.66,1579299.11,29.17,20.91,25.18,10.04,4.14,7.78,1.83,0.95
2020,6,2020-06-01,SPP,Southwest Power Pool,South-Central,112763319.28,124835763.33,30712800.8,30959569.75,15188421.32,29380453.88,12949695.91,2345597.24,2142357.9,1156866.54,24.6,24.8,12.17,23.54,10.37,1.88,1.72,0.93
2020,6,2020-06-01,WECC,Western Electricity Coordinating Council,Western,149501688.59,164186483.35,40999528.17,37732029.16,18889379.69,17597848.6,19730434.32,25212062.18,2655484.9,1369716.35,24.97,22.98,11.5,10.72,12.02,15.36,1.62,0.83
2020,6,2020-06-01,NY_ISO,New York ISO,Northeast,28226448.46,29349928.13,9017761.2,6970954.18,3439504.56,3230759.01,1549832.44,4349345.42,519358.02,272413.3,30.72,23.75,11.72,11.01,5.28,14.82,1.77,0.93
2020,6,2020-06-01,ISO_NE,ISO New England,Northeast,27257180.96,34210081.07,8257076.48,8382862.13,9424472.24,3471933.22,1439914.24,2363493.39,614950.25,255379.12,24.14,24.5,27.55,10.15,4.21,6.91,1.8,0.75
2020,7,2020-07-01,CAISO,California ISO,Western,55731229.94,60594750.33,16274938.56,16638197.82,6467411.52,6621161.89,5685265.0,7384558.46,960564.61,562652.46,26.86,27.46,10.67,10.93,9.38,12.19,1.59,0.93
2020,7,2020-07-01,ERCOT,ERCOT (Texas),South,75908072.37,84240888.06,26745003.02,22649187.03,7827697.86,19421942.21,3868227.61,1486782.53,1467098.35,774949.45,31.75,26.89,9.29,23.06,4.59,1.76,1.74,0.92
2020,7,2020-07-01,MISO,Midcontinent ISO,Midwest,176308966.53,168486965.83,50432907.02,45700256.1,20993951.56,22415633.33,7535423.33,15870782.17,3978835.07,1559177.25,29.93,27.12,12.46,13.3,4.47,9.42,2.36,0.93
2020,7,2020-07-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,193409565.87,226543899.9,62197170.24,48416741.65,63460421.41,20905718.84,9588678.31,16001600.32,4192834.29,1780734.84,27.45,21.37,28.01,9.23,4.23,7.06,1.85,0.79
2020,7,2020-07-01,SPP,Southwest Power Pool,South-Central,140954030.8,166839491.74,43895933.86,45629020.74,19379481.36,31570187.65,19315175.08,2786220.71,3000074.5,1263397.84,26.31,27.35,11.62,18.92,11.58,1.67,1.8,0.76
2020,7,2020-07-01,WECC,Western Electricity Coordinating Council,Western,194331073.75,226804328.0,59505118.83,61777033.72,25371828.57,23205698.7,24734919.86,26699681.93,3734966.76,1775079.63,26.24,27.24,11.19,10.23,10.91,11.77,1.65,0.78
2020,7,2020-07-01,NY_ISO,New York ISO,Northeast,31023441.26,34331335.31,9554318.21,9943024.16,4114138.32,4240821.0,1351324.35,4197229.72,579348.81,351130.74,27.83,28.96,11.98,12.35,3.94,12.23,1.69,1.02
2020,7,2020-07-01,ISO_NE,ISO New England,Northeast,31696260.2,40808649.21,8719540.33,10414890.61,12414351.67,4363657.57,1376681.54,2518394.21,637756.93,363376.35,21.37,25.52,30.42,10.69,3.37,6.17,1.56,0.89
2020,8,2020-08-01,CAISO,California ISO,Western,48448024.27,53489285.96,16503985.87,12291871.45,4968316.63,5349972.04,5332552.12,7638078.76,899561.63,504947.46,30.85,22.98,9.29,10.0,9.97,14.28,1.68,0.94
2020,8,2020-08-01,ERCOT,ERCOT (Texas),South,65589010.09,64505959.56,17428613.07,17583506.22,7434779.81,15483410.39,3142671.28,1433565.99,1303268.36,696144.44,27.02,27.26,11.53,24.0,4.87,2.22,2.02,1.08
2020,8,2020-08-01,MISO,Midcontinent ISO,Midwest,147799069.75,138351561.96,39093745.67,38864134.36,17379383.65,16252986.04,7007490.16,15457036.54,2640129.42,1656656.12,28.26,28.09,12.56,11.75,5.06,11.17,1.91,1.2
2020,8,2020-08-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,156643872.53,188072650.43,42502910.78,46155517.43,54377719.92,20039631.23,8269169.05,11969403.66,2987629.28,1770669.07,22.6,24.54,28.91,10.66,4.4,6.36,1.59,0.94
2020,8,2020-08-01,SPP,Southwest Power Pool,South-Central,118654867.24,136542020.05,39655011.2,35074946.8,13732602.94,28512980.06,13187492.73,2658875.99,2522276.83,1197833.49,29.04,25.69,10.06,20.88,9.66,1.95,1.85,0.88
2020,8,2020-08-01,WECC,Western Electricity Coordinating Council,Western,166086445.06,176961984.88,49993462.88,44394574.57,17511928.11,21557458.57,18870089.29,19285095.52,3735031.94,1614343.99,28.25,25.09,9.9,12.18,10.66,10.9,2.11,0.91
2020,8,2020-08-01,NY_ISO,New York ISO,Northeast,29305184.4,31069561.75,8530272.92,8510727.0,3076551.72,3122347.0,1529884.42,5383344.09,633942.07,282492.52,27.46,27.39,9.9,10.05,4.92,17.33,2.04,0.91
2020,8,2020-08-01,ISO_NE,ISO New England,Northeast,25499340.76,30447123.26,8199210.21,7705066.82,7906463.27,2651689.44,1279014.43,1959901.19,501126.35,244651.55,26.93,25.31,25.97,8.71,4.2,6.44,1.65,0.8
2020,9,2020-09-01,CAISO,California ISO,Western,42504262.9,49050273.1,12285871.92,14097911.84,5013686.0,4397888.78,5568935.46,6523725.85,758806.65,403446.6,25.05,28.74,10.22,8.97,11.35,13.3,1.55,0.82
2020,9,2020-09-01,ERCOT,ERCOT (Texas),South,55236803.59,55599702.3,16799994.21,14990029.39,5972562.98,12292410.61,3164207.55,833492.98,1009147.87,537856.71,30.22,26.96,10.74,22.11,5.69,1.5,1.82,0.97
2020,9,2020-09-01,MISO,Midcontinent ISO,Midwest,126436548.86,114239436.84,34300568.2,35300713.72,14227435.1,14324012.11,5421513.93,7285831.55,2262926.32,1116435.91,30.03,30.9,12.45,12.54,4.75,6.38,1.98,0.98
2020,9,2020-09-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,147808177.82,189487379.26,40208942.08,46629354.91,57809562.91,17936884.62,7792645.47,14467969.36,3130615.41,1511404.51,21.22,24.61,30.51,9.47,4.11,7.64,1.65,0.8
2020,9,2020-09-01,SPP,Southwest Power Pool,South-Central,96189978.71,108657546.16,30746823.56,28878489.69,12020320.12,19437527.37,12801911.04,1834246.27,1897318.72,1040909.4,28.3,26.58,11.06,17.89,11.78,1.69,1.75,0.96
2020,9,2020-09-01,WECC,Western Electricity Coordinating Council,Western,159723186.03,179476782.82,47493367.02,42444374.21,18718082.64,19634915.37,20338441.7,25700719.78,3314893.63,1831988.46,26.46,23.65,10.43,10.94,11.33,14.32,1.85,1.02
2020,9,2020-09-01,NY_ISO,New York ISO,Northeast,28780379.56,31867856.23,9569549.94,8204110.62,3661284.82,3198470.56,1315074.02,5002527.21,608676.64,308162.42,30.03,25.74,11.49,10.04,4.13,15.7,1.91,0.97
2020,9,2020-09-01,ISO_NE,ISO New England,Northeast,25816600.1,32373844.35,8273722.99,8416584.48,8790695.96,2991170.71,1166812.82,2032682.46,451690.79,250484.13,25.56,26.0,27.15,9.24,3.6,6.28,1.4,0.77
2020,10,2020-10-01,CAISO,California ISO,Western,47891916.81,58181804.07,16560547.17,12897776.21,5668507.22,6214915.34,6144386.46,9424899.76,823704.34,447067.58,28.46,22.17,9.74,10.68,10.56,16.2,1.42,0.77
2020,10,2020-10-01,ERCOT,ERCOT (Texas),South,66476374.1,65751964.09,17775907.92,18153312.46,8443305.42,14994857.45,2905964.64,1357421.07,1434666.75,686528.36,27.03,27.61,12.84,22.81,4.42,2.06,2.18,1.04
2020,10,2020-10-01,MISO,Midcontinent ISO,Midwest,145293961.59,144810947.59,39383095.23,44982102.56,19902336.93,15276077.77,7267993.74,14048853.61,2676177.62,1274310.12,27.2,31.06,13.74,10.55,5.02,9.7,1.85,0.88
2020,10,2020-10-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,148949844.3,181615839.37,39688096.49,48356961.74,50012186.72,17522983.9,7866774.16,13548884.12,3200731.26,1419220.98,21.85,26.63,27.54,9.65,4.33,7.46,1.76,0.78
2020,10,2020-10-01,SPP,Southwest Power Pool,South-Central,114096746.54,133231967.67,37418221.49,37565059.29,15430257.71,23367847.96,14393102.13,1830685.73,2150579.74,1076213.63,28.09,28.2,11.58,17.54,10.8,1.37,1.61,0.81
2020,10,2020-10-01,WECC,Western Electricity Coordinating Council,Western,151507465.81,169313800.65,45376973.85,45483908.82,18724927.54,17723205.94,16859947.44,20711046.7,2740607.55,1693182.8,26.8,26.86,11.06,10.47,9.96,12.23,1.62,1.0
